title,published_at,domain,url,votes,timestamp_logged
"New SEC Chair Paul Atkins vows ‘rational, coherent’ approach to crypto regulation",2025-04-23T02:02:09Z,theblock.co,https://cryptopanic.com/news/21252868/New-SEC-Chair-Paul-Atkins-vows-rational-coherent-approach-to-crypto-regulation?mtm_campaign=API-OFA,0,2025-04-23T02:30:37.462369
Hyperliquid: Retail traders tip the scale as whales clash over HYPE’s next move,2025-04-23T02:00:47Z,ambcrypto.com,https://cryptopanic.com/news/21252842/Hyperliquid-Retail-traders-tip-the-scale-as-whales-clash-over-HYPEs-next-move?mtm_campaign=API-OFA,0,2025-04-23T02:30:37.462369
Crypto market liquidations exceed $600M as short traders face brutal squeeze,2025-04-23T02:00:34Z,cointrackdaily.com,https://cryptopanic.com/news/21252664/Crypto-market-liquidations-exceed-600M-as-short-traders-face-brutal-squeeze?mtm_campaign=API-OFA,0,2025-04-23T02:30:37.462369
Tether mints $1 billion in USDT on Tron blockchain for future market operations,2025-04-23T01:52:07Z,cointrackdaily.com,https://cryptopanic.com/news/21252646/Tether-mints-1-billion-in-USDT-on-Tron-blockchain-for-future-market-operations?mtm_campaign=API-OFA,0,2025-04-23T02:30:37.462369
"Elon Musk Reduces Involvement with DOGE, Shifts Focus to Tesla",2025-04-23T01:52:01Z,coincu.com,https://cryptopanic.com/news/21252645/Elon-Musk-Reduces-Involvement-with-DOGE-Shifts-Focus-to-Tesla?mtm_campaign=API-OFA,0,2025-04-23T02:30:37.462369
GameStop Bitcoin Dividend: Supply Shock on Steroids Explained!,2025-04-23T01:30:01Z,youtube.com,https://cryptopanic.com/news/21252623/GameStop-Bitcoin-Dividend-Supply-Shock-on-Steroids-Explained?mtm_campaign=API-OFA,0,2025-04-23T02:30:37.462369
Galaxy Digital Shifts $203 Million in Crypto Assets,2025-04-23T01:21:45Z,coincu.com,https://cryptopanic.com/news/21252567/Galaxy-Digital-Shifts-203-Million-in-Crypto-Assets?mtm_campaign=API-OFA,0,2025-04-23T02:30:37.462369
Grayscale CEO unveils bold expansion plan with new crypto ETFs and Ethereum staking,2025-04-23T02:25:02Z,cointrackdaily.com,https://cryptopanic.com/news/21253518/Grayscale-CEO-unveils-bold-expansion-plan-with-new-crypto-ETFs-and-Ethereum-staking?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
Kazakhstan’s central bank chief champions national cryptocurrency exchange,2025-04-23T02:10:59Z,cointrackdaily.com,https://cryptopanic.com/news/21253383/Kazakhstans-central-bank-chief-champions-national-cryptocurrency-exchange?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
Elon Musk-Led Tesla Reports $125 Million In Unrealized Losses On Bitcoin After Top Crypto Drops 12% In Q1,2025-04-23T02:03:21Z,feeds2.benzinga.com,https://cryptopanic.com/news/21253508/Elon-Musk-Led-Tesla-Reports-125-Million-In-Unrealized-Losses-On-Bitcoin-After-Top-Crypto-Drops-12-In-Q1?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
"New SEC Chair Paul Atkins vows ‘rational, coherent’ approach to crypto regulation",2025-04-23T02:02:09Z,theblock.co,https://cryptopanic.com/news/21252868/New-SEC-Chair-Paul-Atkins-vows-rational-coherent-approach-to-crypto-regulation?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
Hyperliquid: Retail traders tip the scale as whales clash over HYPE’s next move,2025-04-23T02:00:47Z,ambcrypto.com,https://cryptopanic.com/news/21252842/Hyperliquid-Retail-traders-tip-the-scale-as-whales-clash-over-HYPEs-next-move?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
Crypto market liquidations exceed $600M as short traders face brutal squeeze,2025-04-23T02:00:34Z,cointrackdaily.com,https://cryptopanic.com/news/21252664/Crypto-market-liquidations-exceed-600M-as-short-traders-face-brutal-squeeze?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
Tether mints $1 billion in USDT on Tron blockchain for future market operations,2025-04-23T01:52:07Z,cointrackdaily.com,https://cryptopanic.com/news/21252646/Tether-mints-1-billion-in-USDT-on-Tron-blockchain-for-future-market-operations?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
"Elon Musk Reduces Involvement with DOGE, Shifts Focus to Tesla",2025-04-23T01:52:01Z,coincu.com,https://cryptopanic.com/news/21252645/Elon-Musk-Reduces-Involvement-with-DOGE-Shifts-Focus-to-Tesla?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
GameStop Bitcoin Dividend: Supply Shock on Steroids Explained!,2025-04-23T01:30:01Z,youtube.com,https://cryptopanic.com/news/21252623/GameStop-Bitcoin-Dividend-Supply-Shock-on-Steroids-Explained?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
Galaxy Digital Shifts $203 Million in Crypto Assets,2025-04-23T01:21:45Z,coincu.com,https://cryptopanic.com/news/21252567/Galaxy-Digital-Shifts-203-Million-in-Crypto-Assets?mtm_campaign=API-OFA,0,2025-04-23T02:33:23.901709
Grayscale CEO unveils bold expansion plan with new crypto ETFs and Ethereum staking,2025-04-23T02:25:02Z,cointrackdaily.com,https://cryptopanic.com/news/21253518/Grayscale-CEO-unveils-bold-expansion-plan-with-new-crypto-ETFs-and-Ethereum-staking?mtm_campaign=API-OFA,1,2025-04-23T02:39:36.433921
Kazakhstan’s central bank chief champions national cryptocurrency exchange,2025-04-23T02:10:59Z,cointrackdaily.com,https://cryptopanic.com/news/21253383/Kazakhstans-central-bank-chief-champions-national-cryptocurrency-exchange?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
Elon Musk-Led Tesla Reports $125 Million In Unrealized Losses On Bitcoin After Top Crypto Drops 12% In Q1,2025-04-23T02:03:21Z,feeds2.benzinga.com,https://cryptopanic.com/news/21253508/Elon-Musk-Led-Tesla-Reports-125-Million-In-Unrealized-Losses-On-Bitcoin-After-Top-Crypto-Drops-12-In-Q1?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
"New SEC Chair Paul Atkins vows ‘rational, coherent’ approach to crypto regulation",2025-04-23T02:02:09Z,theblock.co,https://cryptopanic.com/news/21252868/New-SEC-Chair-Paul-Atkins-vows-rational-coherent-approach-to-crypto-regulation?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
Hyperliquid: Retail traders tip the scale as whales clash over HYPE’s next move,2025-04-23T02:00:47Z,ambcrypto.com,https://cryptopanic.com/news/21252842/Hyperliquid-Retail-traders-tip-the-scale-as-whales-clash-over-HYPEs-next-move?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
Crypto market liquidations exceed $600M as short traders face brutal squeeze,2025-04-23T02:00:34Z,cointrackdaily.com,https://cryptopanic.com/news/21252664/Crypto-market-liquidations-exceed-600M-as-short-traders-face-brutal-squeeze?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
Tether mints $1 billion in USDT on Tron blockchain for future market operations,2025-04-23T01:52:07Z,cointrackdaily.com,https://cryptopanic.com/news/21252646/Tether-mints-1-billion-in-USDT-on-Tron-blockchain-for-future-market-operations?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
"Elon Musk Reduces Involvement with DOGE, Shifts Focus to Tesla",2025-04-23T01:52:01Z,coincu.com,https://cryptopanic.com/news/21252645/Elon-Musk-Reduces-Involvement-with-DOGE-Shifts-Focus-to-Tesla?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
GameStop Bitcoin Dividend: Supply Shock on Steroids Explained!,2025-04-23T01:30:01Z,youtube.com,https://cryptopanic.com/news/21252623/GameStop-Bitcoin-Dividend-Supply-Shock-on-Steroids-Explained?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
Galaxy Digital Shifts $203 Million in Crypto Assets,2025-04-23T01:21:45Z,coincu.com,https://cryptopanic.com/news/21252567/Galaxy-Digital-Shifts-203-Million-in-Crypto-Assets?mtm_campaign=API-OFA,0,2025-04-23T02:39:36.433921
